image_name,Hue,Sat,Lum,sdHue,sdSat,sdBright,Entropy,LRSymm,UDSymm,SED,NSED,ED,Order,Natural,Habitable,Preference
labelme_gixadkvfyzjzdtp.jpg,0.42610453,0.128923954,0.436674252,0.231483249,0.147171734,0.281470886,7.415186646,0.005538426,0.004104167,0.052458333,0.045305208,0.084882407,3.88,1.52,4.5,2.52
365345724_f429f95012_o.jpg,0.263983188,0.241505798,0.625992142,0.252146493,0.161492222,0.247292116,7.740081834,0.012056019,0.011825694,0.065208333,0.106595833,0.147848611,3.89,1.48,4.8,3.09
sun_ahksirclsgdqnbyc.jpg,0.270724297,0.273804602,0.609735145,0.237827412,0.099076576,0.18610895,7.02050271,0.011903935,0.006517824,0.02123125,0.109977083,0.133663889,3.9,6.87,1.64,4.3
sun_absvsnntqbbirlar.jpg,0.526869248,0.110935272,0.662657901,0.217478597,0.104358105,0.277220664,6.40090403,0.014213889,0.001989583,0.016270833,0.108830208,0.125324537,3.91,6.65,1.65,4.27
4377475363_d61b2ae460_o.jpg,0.118124682,0.441143752,0.510892938,0.071627221,0.326925689,0.329889746,7.358555855,0.009905324,0.006525,0.060022917,0.110369792,0.126823148,3.92,1.11,3.96,2.54
sun_abmowmdieacmeliu.jpg,0.159682988,0.327454697,0.568800113,0.184604888,0.164529595,0.236612246,7.761491947,0.012977778,0.010483796,0.109845833,0.092951042,0.144253241,3.93,3.74,2.53,3.95
sun_bvnbbmftbvgjxxnf.jpg,0.556940262,0.249034831,0.702339412,0.126029917,0.129769751,0.23963383,7.277064184,0.011490509,0.00103287,0.044308333,0.070001042,0.109880093,3.95,6.42,1.67,4.58
sun_bagfpovqwbuexqdn.jpg,0.31239082,0.361788596,0.608830966,0.210318777,0.192999707,0.252987807,7.442957211,0.014184722,0.00771713,0.043360417,0.117483333,0.146579167,3.96,6.52,3.13,5.26
sun_bastmhxkbevpcxbb.jpg,0.281634909,0.251612051,0.415384092,0.250819619,0.194361592,0.269599371,7.482929045,0.004082407,0.003982176,0.078083333,0.042635417,0.088765278,4,1.36,3.5,2.18
2915825346_8ab54dee48_o.jpg,0.278935713,0.199349315,0.522219927,0.183036269,0.213214298,0.250891423,6.930171965,0.008086343,0.006700926,0.102922917,0.03570625,0.114230556,4,1,3.7,3.39
sun_bruzufbrxgumhbkg.jpg,0.430027041,0.18487425,0.638400472,0.320868467,0.108304326,0.130624694,6.206655022,0.01202037,0.00860463,0.0067375,0.1473125,0.140693981,4,6.92,3.11,4.14
sun_afqsriblftakxnad.jpg,0.173195537,0.6436399,0.422428595,0.05059846,0.184792168,0.208932003,7.573960317,0.014101852,0.014065509,0.065183333,0.137630208,0.165354167,4,6.55,2.83,5.33
sun_apcsdvctssbmwyxt.jpg,0.545542944,0.220029792,0.480737041,0.360508064,0.192652788,0.241989845,7.787141314,0.013269213,0.013079861,0.065625,0.134304167,0.157374537,4,5.75,3.06,5.9
sun_bawsgeurqavbassz.jpg,0.187220945,0.306033885,0.437317197,0.133468599,0.217759959,0.185498153,7.463860598,0.014094213,0.01397662,0.04470625,0.152852083,0.169118519,4,6.55,3.87,5.96
sun_bveviqphrvmhusav.jpg,0.348969133,0.214875546,0.562830203,0.334616452,0.198555915,0.284638688,6.469840111,0.013948148,0.007821991,0.021866667,0.133947917,0.144874074,4.04,6.86,3,4.9
sun_abwssewwarkbfjqr.jpg,0.248232967,0.349847624,0.572407633,0.133275391,0.215093833,0.203499729,6.804357483,0.013978241,0.011603009,0.01973125,0.142638542,0.152101852,4.04,5.83,4.5,4.73
sun_achtzsbsthyiuozj.jpg,0.256117156,0.31486355,0.289462346,0.34315998,0.179095682,0.20048314,7.189342633,0.01122338,0.012275231,0.027910417,0.135504167,0.149134722,4.04,6.94,1.29,3.94
sun_aqovgtdgsgdulxab.jpg,0.298238164,0.438207029,0.592369811,0.27442918,0.217987405,0.354206859,7.580250038,0.006444444,0.006418056,0.04111875,0.0918125,0.106472685,4.04,6.73,2.27,4.75
sun_blsznuzqhpqxqygf.jpg,0.329211316,0.116573831,0.583034975,0.210350572,0.07032612,0.248927011,6.961311548,0.00875,0.005421991,0.01900625,0.102991667,0.112296296,4.05,6.5,1.75,4.7
sun_bccjpnbmxhyfptmc.jpg,0.286357094,0.298624561,0.436908468,0.222663716,0.145053033,0.200726719,7.551072488,0.012499306,0.012435185,0.039675,0.127135417,0.157226389,4.07,2.6,5.46,4.13
sun_anqpionwelsvedgr.jpg,0.401027005,0.406919478,0.518538304,0.215088567,0.256803837,0.200514346,7.420001989,0.005088426,0.001642824,0.051889583,0.048664583,0.078681481,4.07,1.75,5.94,4.47
sun_bbzwbfgqadhzqhqf.jpg,0.392742016,0.25688408,0.646501652,0.278616225,0.224503061,0.230521736,7.396770235,0.008864583,0.006386574,0.024391667,0.0988625,0.122243056,4.07,6,1.78,4.64
sun_arkbrhiinafdbhrw.jpg,0.239504331,0.296707063,0.388492349,0.267068258,0.19450299,0.211403831,7.656352111,0.012670139,0.012380093,0.0319875,0.138713542,0.156769444,4.07,6.38,3.47,5.71
sun_buvhxhulxdvdhhkt.jpg,0.272627692,0.20054241,0.544209833,0.281090346,0.118121667,0.192231949,7.262654745,0.012791435,0.01192338,0.0171,0.143595833,0.154709259,4.07,5.76,4.19,5.08
sun_bhveazfmzdizpzvc.jpg,0.527741369,0.160267761,0.455355563,0.139860665,0.147529157,0.118669583,6.942433039,0.013890046,0.009421528,0.03876875,0.116880208,0.144170833,4.08,6.71,1.36,3.84
sun_adurdjiwmgvgvyuc.jpg,0.526798958,0.204385076,0.610429463,0.149884411,0.15788316,0.188399343,7.248059013,0.004837963,0.003819676,0.072897917,0.024671875,0.079009259,4.08,2.1,5.84,4.06
sun_bknmyghnpktcmggw.jpg,0.354349998,0.360653498,0.647072596,0.209942218,0.223705733,0.265815186,7.601431799,0.014678704,0.005109954,0.06705625,0.089221875,0.136480093,4.08,6.42,4.62,5.71
4477947944_a4808e0f07_o.jpg,0.412415895,0.178909,0.484139909,0.272741796,0.196525158,0.294115275,7.665391679,0.007853009,0.008301157,0.0782375,0.063473958,0.122002778,4.08,1,4.72,3
sun_awwuchvqmolktcuu.jpg,0.190924666,0.156545385,0.433185174,0.246937194,0.122058416,0.209351443,7.638790721,0.011650231,0.011949769,0.061491667,0.122238542,0.151261574,4.08,6.44,2.79,4.73
sun_bryndkcyufynfswc.jpg,0.290232004,0.181926476,0.399912073,0.212381905,0.123948632,0.179298586,7.266486468,0.012369676,0.00802037,0.053029167,0.096373958,0.137337963,4.08,6.94,2.78,4.76
sun_ahzfxmzdojxpundk.jpg,0.459741302,0.176846647,0.507360258,0.302514771,0.10852054,0.246358783,7.732009484,0.01028287,0.010367361,0.05735625,0.09671875,0.136528241,4.09,2.39,5.07,3.68
sun_besjwkzdczpfmxgd.jpg,0.210774337,0.408691665,0.518667469,0.209335748,0.251194239,0.311680649,7.762376876,0.015268056,0.012979167,0.041025,0.138933333,0.159938426,4.09,6.64,2.36,4.82
sun_ahzdtrqkhxcrcutf.jpg,0.370842871,0.155170243,0.540857386,0.261024823,0.120208826,0.313318107,7.466134004,0.00544838,0.005213889,0.071266667,0.047864583,0.093373611,4.1,1.42,5.63,3.6
sun_anuqydbfjnyvftni.jpg,0.186066759,0.453656874,0.574248903,0.070013891,0.269081752,0.213853032,7.681943639,0.010813194,0.010006944,0.108614583,0.081485417,0.142324537,4.1,5.77,3.24,5.14
sun_afvylhdjvekwelyi.jpg,0.12074021,0.586733292,0.455560458,0.053087266,0.201459197,0.199713918,7.567232897,0.015055787,0.01523125,0.101539583,0.136789583,0.172059259,4.1,5.95,4.27,5.48
sun_ahaosbevhmnktmoy.jpg,0.33954225,0.506454044,0.481354851,0.141609876,0.314599127,0.280836561,7.09899785,0.015459259,0.008730556,0.070010417,0.108828125,0.150456019,4.11,4.86,4.47,4.37
labelme_byuyjoamfjjntxa.jpg,0.383659861,0.085286967,0.59327333,0.252226891,0.112120581,0.240933816,7.652510582,0.004265046,0.004821759,0.088108333,0.026978125,0.090515278,4.12,1.55,6.09,4.22
sun_blicgnxfwxpimfnk.jpg,0.085521179,0.40310606,0.798951935,0.125091229,0.282703786,0.306303318,6.45575485,0.006005787,0.003414352,0.032727083,0.057648958,0.0860875,4.12,6.89,1.35,4.84
sun_bhsradzcxjscouks.jpg,0.283509388,0.232739603,0.359201195,0.216420342,0.19069269,0.212230938,7.503727516,0.014093981,0.014204167,0.029285417,0.154684375,0.168108333,4.12,6,3.25,5.71
sun_acfywzgnxcbypvpo.jpg,0.347582265,0.34753553,0.559421511,0.207689689,0.188022119,0.301641038,7.921562343,0.012418287,0.009455556,0.060858333,0.11006875,0.144059722,4.13,3.29,4.59,5
sun_azugisvxrykznjhf.jpg,0.413583867,0.335088507,0.573078293,0.255775719,0.215510094,0.341675672,7.895621466,0.010862037,0.008661343,0.056489583,0.098305208,0.123092593,4.13,6.38,2.5,4.63
sun_bhtzlfresphagrgm.jpg,0.329248014,0.141374394,0.547331151,0.324920728,0.08520959,0.225427204,7.489692299,0.013312269,0.009847917,0.03239375,0.113634375,0.149525463,4.14,6.91,1.54,4.58
sun_azzlqkzvkngnpsib.jpg,0.311044398,0.378388265,0.466788755,0.220466834,0.276158965,0.293085045,7.489219787,0.013942824,0.008520139,0.06045625,0.124778125,0.14815,4.14,6.69,3.79,5.86
sun_byydpuctqasikwoa.jpg,0.285140386,0.314512783,0.686672244,0.228438034,0.078515895,0.181637585,6.768511981,0.007271991,0.005828704,0.023727083,0.073463542,0.097327315,4.14,5.38,2.79,4.35
sun_aemphghhpqrxhxbk.jpg,0.284529408,0.213382361,0.47244049,0.199631239,0.171724151,0.250351833,7.610897507,0.011644907,0.011234028,0.051927083,0.120939583,0.150810648,4.14,6.39,3.79,5.69
sun_bjsojzjlwjwupivh.jpg,0.198948171,0.276549624,0.478454873,0.159481643,0.141268715,0.144446485,7.217918995,0.019826852,0.019665046,0.016127083,0.1914625,0.198035648,4.15,5.36,2.53,4.14
sun_aaispeummyknccnf.jpg,0.231505281,0.505558196,0.460705842,0.090028387,0.26387259,0.215588534,7.542140134,0.015916667,0.015699074,0.05141875,0.157847917,0.177636111,4.15,7,3.65,5.58
sun_bhueajdakwecddnm.jpg,0.321120779,0.175623183,0.583984684,0.274649888,0.140768611,0.197720036,7.591620143,0.015078472,0.013601157,0.015697917,0.151251042,0.162852778,4.17,6.83,1.42,4.54
sun_btbhqmrbpjmvvppb.jpg,0.565019062,0.127977951,0.497844611,0.204169266,0.151210312,0.230652004,7.711059808,0.012019676,0.009371991,0.019454167,0.113316667,0.139992593,4.18,6.85,1.95,5.05
sun_bbtpdhgpbfewpukh.jpg,0.290707571,0.262393673,0.57946248,0.252196321,0.171147455,0.329342381,7.525303352,0.01553287,0.00754375,0.06618125,0.122940625,0.143327315,4.19,6.45,3.09,3.67
sun_apueeecjfdprzyjl.jpg,0.196288091,0.217104397,0.504669245,0.160014889,0.127917889,0.229732157,7.66917555,0.014123148,0.015511806,0.057372917,0.139672917,0.168884259,4.19,6.52,3.25,5.13
sun_bbnqqcqltywnhcyb.jpg,0.510012113,0.157284587,0.768969938,0.196872077,0.104438479,0.203137729,7.352773328,0.007686574,0.003872685,0.027522917,0.097822917,0.106866667,4.19,4.45,3.35,5.74
sun_apoimwyzhbxdgttb.jpg,0.255546781,0.389843771,0.484531314,0.238076449,0.225924956,0.284266749,7.880983668,0.016894213,0.014663194,0.072452083,0.135033333,0.169444907,4.21,5.44,4.04,5.57
sun_ameljlmjdexfrxil.jpg,0.212889612,0.215938459,0.466692879,0.143128436,0.186956493,0.277181392,7.659732162,0.01065162,0.00925625,0.082252083,0.057510417,0.128255093,4.21,1.58,5.64,3.68
sun_baqnukrgycqktawo.jpg,0.3133748,0.276847829,0.511251347,0.220487983,0.160302105,0.213916857,6.977452208,0.011053704,0.005410648,0.038575,0.099442708,0.12525,4.21,5.9,3.81,5.57
sun_bgrtryemtmgxgbxl.jpg,0.364928924,0.225738958,0.641739227,0.36167497,0.144956516,0.202892837,7.658145308,0.015601157,0.015537037,0.022835417,0.153883333,0.175278704,4.21,6.47,2.58,5.38
sun_braimkwnaboiyomi.jpg,0.537855091,0.239884344,0.541647469,0.111291339,0.140779953,0.26884759,7.638404974,0.007241204,0.005090278,0.02756875,0.088311458,0.10687037,4.22,7,1.54,5.14
sun_bsahehrgtwtwajcb.jpg,0.224476444,0.520750377,0.324652894,0.046579881,0.172400219,0.101304702,6.522360288,0.004116667,0.005231019,0.056470833,0.071786458,0.091872222,4.22,6.83,3.33,5.64
labelme_erixdzoszhkmtvc.jpg,0.346050461,0.104731827,0.438610294,0.25030779,0.11223858,0.236540972,7.679656722,0.004517361,0.004385648,0.072670833,0.009308333,0.091304167,4.22,1,5.37,3.14
5002497986_eaaca4ec80_o.jpg,0.196942919,0.287628744,0.502442015,0.196304799,0.158909749,0.219103022,7.612245796,0.006550231,0.006498611,0.069160417,0.059952083,0.108711574,4.22,3.45,5,5.05
sun_acwxxuplowrtjiio.jpg,0.319927926,0.284918644,0.596318119,0.278312507,0.200352285,0.202611512,7.703020387,0.013975231,0.01067963,0.088077083,0.098169792,0.154547685,4.22,5.7,3.16,5.44
sun_bisjlyrkgupeyyjd.jpg,0.262804923,0.456517666,0.552022618,0.101778826,0.241966605,0.257145487,7.796823216,0.011684259,0.011863657,0.08615625,0.123808333,0.151572685,4.22,6.93,3.5,5.5
sun_acycvscwuxrguqic.jpg,0.268441331,0.39006412,0.525242433,0.091092427,0.206401459,0.244451808,7.79048599,0.011646759,0.01170625,0.113402083,0.118108333,0.151059259,4.23,6.61,4.54,5.08
2757739452_b4f6e9144a_o.jpg,0.347704689,0.188680776,0.427557131,0.192782674,0.173747445,0.296220035,7.036365356,0.006528472,0.006117361,0.04825,0.066961458,0.106325,4.23,1.58,5.1,3.88
sun_bthxljuglcjjujxa.jpg,0.239058381,0.321050628,0.558864651,0.221635422,0.238197412,0.308399094,7.451667167,0.013718056,0.008534954,0.052310417,0.103496875,0.141280556,4.23,6.23,3.46,4.65
sun_buvnmvmmfncnwkxa.jpg,0.341739283,0.147397086,0.678312295,0.366172323,0.159249486,0.305299361,6.296833615,0.005783796,0.003286806,0.076920833,0.037452083,0.085739352,4.24,1.55,5.86,2.78
sun_azmddsbthyywrqax.jpg,0.216881767,0.589473614,0.447035832,0.053562631,0.225943905,0.227179486,7.629637143,0.013103935,0.013230324,0.0512125,0.137330208,0.161078704,4.24,6.32,3.21,4.81
sun_bemnjtqlcfpfnxni.jpg,0.382269184,0.171366358,0.516469379,0.290529571,0.108393068,0.211604045,7.638319232,0.013219444,0.012728935,0.046358333,0.136235417,0.157270833,4.24,2.97,4.96,5.05
sun_anfaqwnsseslhmgk.jpg,0.233030953,0.357751666,0.539731235,0.193568519,0.194982099,0.21682544,7.575493899,0.01322662,0.010412269,0.051779167,0.112972917,0.140999074,4.25,6.23,3.52,5.13
sun_bbuqszbjhclnlyhl.jpg,0.309436559,0.177076122,0.625359437,0.276463352,0.108978086,0.232375395,7.372348304,0.016633102,0.006196759,0.031758333,0.118745833,0.148845833,4.26,5.13,3.36,4.43
sun_bloxxvjmgrtqzbfx.jpg,0.278343638,0.425682132,0.489014891,0.198615151,0.366646834,0.334570521,6.960061983,0.011707407,0.005191204,0.0282875,0.118704167,0.129185185,4.26,6.88,3.39,5.96
sun_bknukeopvziabmzb.jpg,0.086614329,0.237097531,0.60451093,0.013848207,0.076982315,0.063667528,6.164012457,0.010541667,0.010465509,0.015577083,0.123858333,0.144886111,4.27,7,1.19,3.46
sun_bygjynspaxnvwvyk.jpg,0.407921733,0.201114183,0.74517878,0.330412435,0.103698959,0.175340398,6.563025302,0.009715741,0,0.012920833,0.087614583,0.094407407,4.28,6.67,1.48,3.45
sun_bfqsovbvigmlxpkc.jpg,0.379585714,0.227646783,0.48938736,0.311441067,0.15020802,0.255953711,7.893732303,0.014875926,0.0147,0.032475,0.151957292,0.17088287,4.28,6.56,2.88,4.95
sun_bgonfthpcwebmicc.jpg,0.23479348,0.23891989,0.656465018,0.189286806,0.19259421,0.218532933,6.332441148,0.015925,0.00703125,0.024322917,0.124964583,0.14846713,4.29,5,3.87,4.24
labelme_bsuvxrxwqknadoz.jpg,0.349907183,0.144557956,0.465374314,0.271997007,0.147092095,0.262593754,7.747257771,0.00846088,0.007319213,0.111395833,0.051646875,0.123496759,4.29,2,6.18,4.67
sun_avpxyhujdohtrlbg.jpg,0.372978009,0.247174159,0.679457269,0.210483632,0.19301333,0.273300552,7.51152778,0.009594907,0.00032037,0.018839583,0.082301042,0.101058796,4.29,6.88,3.18,5.27
sun_aykfhuljdebwutwf.jpg,0.178653082,0.278018097,0.336381561,0.178959396,0.191389033,0.248923463,7.271617462,0.009309491,0.009824537,0.051435417,0.103675,0.131589352,4.29,6.59,4,6.04
labelme_calrsncqddcdefi.jpg,0.477735691,0.318601296,0.607823816,0.205295973,0.224568276,0.242035248,7.302389925,0.004887037,0.004735185,0.067583333,0.041694792,0.082631944,4.3,1,5.48,3
sun_bcpmvofllwtkeoad.jpg,0.34717445,0.22422424,0.682998598,0.257160739,0.084295183,0.127596088,6.769465995,0.00984838,0.001606713,0.02011875,0.082992708,0.103644907,4.3,6.53,2,4.2
sun_bodycucvmqlkeuvh.jpg,0.187773711,0.401922628,0.380846725,0.081844846,0.228372877,0.168185233,7.387381638,0.018452315,0.018995602,0.087095833,0.146638542,0.191553704,4.31,6.83,3.82,4.6
sun_bbwacladncluivzv.jpg,0.36029413,0.228568636,0.586211474,0.191487078,0.11995085,0.237664345,7.133195257,0.017929861,0.010484954,0.012510417,0.148834375,0.162347222,4.31,6.95,3.34,5.52
sun_bndpxegboditzxko.jpg,0.263384237,0.423473171,0.525415545,0.13024581,0.216816812,0.215237505,7.412998635,0.014637037,0.010921759,0.03728125,0.117686458,0.156741667,4.31,6.55,3.95,5.79
sun_bidmiyaupldchajt.jpg,0.401681538,0.231953775,0.693159187,0.379670321,0.234037315,0.221788428,7.184361001,0.016758565,0.013149306,0.040358333,0.151264583,0.170265278,4.32,6.75,1.69,4.57
labelme_byskuuwtwikgmud.jpg,0.362484863,0.175338872,0.565602527,0.291051579,0.154983523,0.29893755,7.746204496,0.005030324,0.005460417,0.101235417,0.046477083,0.104243056,4.32,1.17,6.32,4.62
sun_btzagluyqfdbvujq.jpg,0.214722587,0.577224103,0.260774379,0.090226881,0.274806578,0.237587768,7.139932858,0.010573611,0.008023843,0.068908333,0.10528125,0.132380556,4.32,6.86,2.77,4.7
sun_akozwvavgrrgigsi.jpg,0.274799047,0.485965764,0.751016471,0.207569179,0.25495269,0.308988123,7.513736972,0.009449306,0.002217824,0.080275,0.067439583,0.102984259,4.32,6.75,1.8,4.83
sun_aieudxgcttaxlaec.jpg,0.436177556,0.305140493,0.532430548,0.325013532,0.210452043,0.156286728,6.778362106,0.010015972,0.002727546,0.0282125,0.093880208,0.110151852,4.32,6.63,1.62,4.84
sun_baizwcbxovinfayn.jpg,0.233313896,0.248168804,0.658508664,0.233987966,0.1921811,0.17377354,7.166102448,0.013296296,0.010264352,0.0218625,0.126739583,0.143446296,4.32,6.8,2,3.6
sun_aahrukrnyjbjqkzm.jpg,0.253592864,0.381595045,0.469157215,0.170492854,0.2578177,0.233154961,7.668586786,0.010713657,0.009046065,0.054722917,0.109289583,0.138652315,4.32,6.32,3.14,5.18
sun_baaezlmwnuubqwpb.jpg,0.409970492,0.242171969,0.589512382,0.233263504,0.104828409,0.283945281,7.436209698,0.008522222,0.007246759,0.029010417,0.082723958,0.102651852,4.32,6.4,3.83,6
sun_bljyguxxfiakvvcz.jpg,0.3082819,0.223574376,0.672728591,0.266289968,0.167139861,0.151510129,6.910220259,0.007965741,0.006327315,0.022160417,0.090177083,0.118071296,4.32,6.47,1.81,4.39
sun_bdjvsohpkeaxwwtp.jpg,0.336195483,0.201055847,0.716456314,0.279422696,0.180302229,0.249773652,7.479422009,0.01137338,0.006877315,0.026579167,0.103882292,0.123851852,4.33,6.39,1.29,4.07
sun_bcddtswwlttmmiux.jpg,0.234380332,0.39218103,0.676668112,0.2705134,0.218779511,0.122790947,6.780748099,0.009994444,0.007749769,0.040764583,0.086552083,0.125847685,4.33,7,1.8,4.2
sun_bprkacfyrmerwilc.jpg,0.515618978,0.152051116,0.578083126,0.202122651,0.138780613,0.114363399,6.405127673,0.008662731,0.008209722,0.057197917,0.067116667,0.101448148,4.33,6.94,1.45,4.71
sun_anukwvgvwqwigqgo.jpg,0.419574206,0.222857827,0.421551917,0.263796121,0.190697367,0.222013929,7.611716431,0.008984722,0.006390046,0.048497917,0.085576042,0.121536111,4.33,6.81,3.14,5.19
sun_abjpwjobjhuarxzr.jpg,0.172965097,0.226310024,0.386928646,0.09878745,0.15550472,0.230302053,7.62458705,0.007365046,0.006703704,0.047475,0.088980208,0.10972037,4.35,6.88,1.6,5.27
sun_bzghpmpoxqnifaua.jpg,0.540412479,0.221518158,0.632407407,0.140615742,0.173037713,0.23685124,7.777276669,0.008757176,0.006552778,0.0378375,0.088691667,0.118468981,4.35,6.93,1.46,4.5
sun_bclywbvrtaengfnl.jpg,0.205137954,0.353443597,0.579012193,0.255018417,0.222424935,0.257879838,7.668161937,0.013898843,0.013362731,0.024658333,0.145260417,0.158856944,4.35,5.56,3.47,5.17
sun_adrirtviiozpogln.jpg,0.273067888,0.330678078,0.430785192,0.166712996,0.238850801,0.301292869,7.802508726,0.012040278,0.012406481,0.04495,0.143741667,0.160583333,4.35,5.74,4.21,5.56
sun_acupwsafbhbvxyuy.jpg,0.376916556,0.20011288,0.488264833,0.328778873,0.136747052,0.249146572,7.659230265,0.011232639,0.010451852,0.0501875,0.108720833,0.144851389,4.35,5.71,4.17,6
sun_afnaouqvuncqwnas.jpg,0.379945116,0.254876754,0.626522353,0.277722684,0.201175121,0.211608854,6.900460153,0.010005093,0.004393519,0.075058333,0.076655208,0.115168981,4.36,6.21,2.62,5.54
sun_aibhaunmmjmqpciy.jpg,0.220950785,0.306356196,0.548913667,0.115783301,0.220357518,0.177492869,7.525518948,0.015429861,0.016729861,0.0584625,0.1378,0.178786574,4.36,5.78,4.06,5.58
sun_bdddqzpkaxzzxeom.jpg,0.458725534,0.158746591,0.443863522,0.342476802,0.097082976,0.188809482,7.450440625,0.008262963,0.008856481,0.021433333,0.123813542,0.128090741,4.36,6.63,1.53,4.71
sun_btwurzbxxuubcfku.jpg,0.202200493,0.080477787,0.403529168,0.216825327,0.098054248,0.252363992,7.625590214,0.010185648,0.007953935,0.02719375,0.112191667,0.129647222,4.36,6.83,1.44,5
sun_aeuixcqjwmewqekr.jpg,0.081757584,0.01989481,0.542199281,0.235705632,0.046593739,0.278317511,7.482050776,0.004621296,0.000244444,0.046533333,0.045565625,0.069151852,4.36,6.67,3.11,5.78
sun_aaczlpbzrdvkzymz.jpg,0.438080485,0.191039703,0.627255501,0.235747683,0.153550384,0.331580345,7.745893879,0.004930324,0.004182176,0.041439583,0.0602,0.089563889,4.37,2.64,5.27,3.75
sun_bctdtcqciqgupefg.jpg,0.412699273,0.31024987,0.522414473,0.227751906,0.186507172,0.283746855,7.382143397,0.005148611,0.005030093,0.089322917,0.040101042,0.098483796,4.37,1.43,5.75,4.14
sun_bxhosyjbwmtrsgkz.jpg,0.382036257,0.149301666,0.61944992,0.303806539,0.139055664,0.234882882,7.576225851,0.016537037,0.016040278,0.087216667,0.115627083,0.175148611,4.37,6.92,2.64,5.59
sun_bcryvxhnjxesamfu.jpg,0.360411049,0.436634174,0.639776449,0.165540455,0.284006829,0.266902309,7.718473771,0.015559954,0.009588657,0.024822917,0.133692708,0.151683333,4.37,6.16,5.17,6.44
labelme_ffiwmkezkvpjwum.jpg,0.335763275,0.199378474,0.597823863,0.287591242,0.120085258,0.21842015,7.455291645,0.00611088,0.005353935,0.085,0.037860417,0.100050463,4.38,1.3,5.57,3.27
sun_biyphgtigguewlyv.jpg,0.332594875,0.16442511,0.567109256,0.259074617,0.186556962,0.291749021,7.085356415,0.010702778,0.000138657,0.037929167,0.073365625,0.10020787,4.38,6.84,2.7,4.28
sun_abcbaynhfvbgmsgy.jpg,0.418507769,0.273023904,0.639821042,0.219645093,0.135130599,0.269518032,7.453631195,0.010642824,0.004440972,0.044239583,0.090197917,0.118327315,4.38,6.65,3.5,5
sun_bbcrgumtjhkrxsnj.jpg,0.291029296,0.257993947,0.557773591,0.200222872,0.183781197,0.237808406,7.458914773,0.012690741,0.011758565,0.033945833,0.127683333,0.152787963,4.38,6.85,4.3,5.77
sun_bvgdshdefudyedlk.jpg,0.370449403,0.693165238,0.513629935,0.223335287,0.284916652,0.268630884,7.541389481,0.01101088,0.004224537,0.029829167,0.112026042,0.121271296,4.38,6.68,4.58,6.06
sun_bzsqbpxtkmzhjyvb.jpg,0.28691416,0.422422321,0.594771561,0.16764614,0.191148645,0.276078072,7.74139309,0.014388194,0.008818056,0.053252083,0.11988125,0.153473611,4.38,6.88,3.7,5.14
sun_adyosmgfdzkfychn.jpg,0.30174851,0.312012367,0.491551514,0.236507443,0.242493197,0.279946736,7.530841429,0.012164815,0.011505093,0.10615,0.100964583,0.152628241,4.38,2.11,6.52,5.38
labelme_ggazuokqzsclsix.jpg,0.456699331,0.117932626,0.59857285,0.354304727,0.124533114,0.238716993,7.356135802,0.004521991,0.004712037,0.108764583,0.0104875,0.089672222,4.38,1.06,5,3.05
sun_azclxvugrhpdwxna.jpg,0.104943738,0.280456289,0.527202767,0.114459683,0.192655135,0.240718991,7.722305304,0.011603472,0.009991898,0.02765,0.103692708,0.142581019,4.39,6.6,1.26,3.5
sun_bzdnaagjovvnvgtx.jpg,0.318545942,0.177751158,0.641600211,0.250997048,0.087340018,0.260379618,7.273986336,0.009817824,0.003488194,0.044879167,0.079583333,0.11408287,4.39,6.69,2.35,3.95
sun_akifsthnqdnrdnxg.jpg,0.222631624,0.322346334,0.573562651,0.140890342,0.167828542,0.220329001,7.658622741,0.01351412,0.013716435,0.020141667,0.141509375,0.161348148,4.39,5.92,4,6.09
sun_abopenzoirvdglja.jpg,0.24485397,0.511739006,0.518795381,0.166761434,0.282241198,0.26743615,7.903464152,0.015541435,0.014910417,0.032985417,0.148494792,0.172044907,4.39,5.07,4.37,5.57
sun_bepivtatepzallbm.jpg,0.464089025,0.22074796,0.561938707,0.37375096,0.098166885,0.279804197,7.604163274,0.012241204,0.008242824,0.0344125,0.110566667,0.134406019,4.4,6.95,1.42,4.86
sun_blfnvnmxcjheorcl.jpg,0.432892964,0.421579103,0.616641344,0.202528562,0.20435894,0.291793983,7.173862608,0.011474074,0.002170602,0.0308625,0.09144375,0.116837963,4.4,6.64,2.56,5.29
sun_biebzssguuejjujo.jpg,0.346166584,0.214170713,0.584089484,0.227772618,0.128195742,0.228907735,7.520975258,0.010282639,0.003075926,0.040383333,0.085221875,0.111356019,4.41,6.64,2.53,3.87
sun_bfnesgyegqubrioz.jpg,0.148494743,0.395600136,0.496169317,0.137990073,0.240108273,0.272326935,7.788340021,0.013026852,0.012858333,0.134904167,0.090411458,0.157781481,4.41,3.24,4.1,6
sun_bklxqxumdvuorqzz.jpg,0.152536878,0.421235431,0.588778925,0.136991518,0.182178762,0.20443781,7.586693469,0.013847917,0.013460648,0.056127083,0.135240625,0.163405556,4.41,6.83,4.26,6.04
sun_bigyiwyihnpodomh.jpg,0.330631928,0.398869617,0.682746518,0.218683555,0.195394134,0.298406854,7.739663391,0.01354375,0.00302963,0.023783333,0.111498958,0.126000926,4.42,6.6,2.41,4.83
sun_bvsxakclsfqnshfx.jpg,0.39074892,0.181384005,0.503808014,0.331890382,0.11543404,0.232808263,7.59564701,0.010436574,0.01020787,0.045910417,0.108159375,0.141415278,4.42,4.77,4.2,5.09
